time,sensor1,sensor2,dio_01
2.830383,1.4537050753310394,-0.7901381390456209,1.0
2.838683,1.368205895129878,-0.8202083497041257,1.0
2.8469830000000003,1.2473966220329893,-0.7961115306743518,1.0
2.855283,1.072130470855267,-0.7727229479569344,1.0
2.863583,0.8880615619176302,-0.7757092684368884,1.0
2.871883,0.7498371023583574,-0.7943820952219491,1.0
2.880183,0.6808382357821234,-0.7809097481439038,1.0
2.888483,0.6548469176535365,-0.7580451461303878,1.0
2.896783,0.653460576542596,-0.8152292132488718,1.0
2.905083,0.6594180062047159,-0.9701709080232248,1.0
2.913383,0.6678487379818054,-1.2092097003463704,1.0
2.9216830000000003,0.6866733357582968,-1.4794147721113475,1.0
2.929983,0.7436930383717817,-1.7859914162126604,1.0
2.938283,0.8529335898163983,-2.077450714852235,1.0
2.946583,0.9885973786063782,-2.318634269370266,1.0
2.954883,1.110262564009786,-2.5458035339912044,1.0
2.963183,1.1970045292099871,-2.850243457921568,1.0
2.971483,1.2743141657228592,-3.2501368224683347,1.0
2.979783,1.3528547579402839,-3.612216043578037,1.0
2.988083,1.4210637456797053,-3.8626730262452162,1.0
2.9963830000000002,1.4621231235134189,-3.961385225170809,1.0
3.004683,1.4999828640779496,-3.89204586400007,1.0
3.012983,1.548410226375438,-3.588297968384383,1.0
3.021283,1.602092333658985,-3.120612193324651,1.0
3.029583,1.6424538449924593,-2.626596678946481,1.0
3.037883,1.6656641191446178,-2.154723335671518,1.0
3.046183,1.6791914645538661,-1.6650878780359548,1.0
3.054483,1.6884468457660617,-1.150403010792731,1.0
3.062783,1.6922140564342163,-0.7189862147662525,1.0
3.0710830000000002,1.6858495932578368,-0.3825105846255761,1.0
3.079383,1.6900179139001432,-0.12423485197231338,1.0
3.087683,1.7108015094597793,0.062294585971854166,1.0
3.095983,1.7374195086467683,0.11178766468285273,1.0
3.104283,1.7476891566459285,0.05817825666066423,1.0
3.112583,1.755007782684724,0.010945862850685162,1.0
3.120883,1.763049216884772,0.01848475473930644,1.0
3.1291830000000003,1.7577771832034912,0.07000541020969075,1.0
3.137483,1.7176549576591218,0.1393947320695922,1.0
3.145783,1.651804853681094,0.2759271042928467,1.0
3.154083,1.5806486322807431,0.4301536667642558,1.0
3.162383,1.5045314255592959,0.5025764748175979,1.0
3.170683,1.409969374544351,0.4114334692608549,1.0
3.178983,1.2929705326095007,0.22527809686351363,1.0
3.187283,1.1870008937858763,0.04763917550756208,1.0
3.195583,1.1122631639779923,-0.11241897730185355,1.0
3.2038830000000003,1.0729505391788832,-0.2681790633327798,1.0
3.212183,1.0578839614171627,-0.44084764304693047,1.0
3.220483,1.072078912618933,-0.609143417511794,1.0
3.228783,1.0946852444276334,-0.8021443521629115,1.0
3.237083,1.1009358242694924,-0.9464159305835427,1.0
3.245383,1.0771363215189096,-0.9621211221017746,1.0
3.253683,1.033680454549562,-0.8480593059294117,1.0
3.261983,0.9823452982264833,-0.7279644457752548,1.0
3.270283,0.9277861818534201,-0.7012747740385742,1.0
3.2785830000000002,0.8706788057122745,-0.7481248446601316,1.0
3.286883,0.8101639444677027,-0.8370820260217549,1.0
3.295183,0.7717737755153209,-0.8768238698461872,1.0
3.303483,0.771419027690091,-0.8048421714959755,1.0
3.311783,0.8089828689967224,-0.5949316592390748,1.0
3.320083,0.8617813158685423,-0.3822857545515701,1.0
3.328383,0.9352982998928852,-0.27193459284543575,1.0
3.336683,1.0331722317252277,-0.237067595536946,1.0
3.344983,1.1531856177016644,-0.16218926315687132,1.0
3.3532830000000002,1.2792728168966618,0.01804592830662266,1.0
3.361583,1.4101998521866297,0.24754924951789847,1.0
3.369883,1.5479958452301346,0.4832181454288219,1.0
3.378183,1.6785846047457749,0.6503009264795276,1.0
3.386483,1.7783258574493592,0.7122789585756764,1.0
3.394783,1.8336058529943402,0.6507717097156085,1.0
3.403083,1.8683033740166461,0.5808777970937169,1.0
3.4113830000000003,1.8961232139572226,0.6274491848189159,1.0
3.419683,1.9133959721124776,0.7664067693111225,1.0
3.4279830000000002,1.898150008674996,0.8556443284358343,1.0
3.436283,1.8533919501072247,0.7819444397555092,1.0
3.444583,1.777839109409497,0.6049121649499903,1.0
3.452883,1.6776779965318092,0.37022974251677754,1.0
3.461183,1.5681434066619495,0.1389243471960966,1.0
3.469483,1.4814983664275791,-0.04995285473692007,1.0
3.477783,1.4393524118365535,-0.15286526633978845,1.0
3.4860830000000003,1.437785799036898,-0.26046183600064987,1.0
3.494383,1.448542544709808,-0.5010751143218043,1.0
3.502683,1.4371141854751082,-0.8451455543724707,1.0
3.510983,1.408853232626291,-1.1669939068247448,1.0
3.519283,1.379780292997953,-1.377879649085762,1.0
3.527583,1.3496712932381874,-1.5394432813732537,1.0
3.535883,1.2903887609461062,-1.6541812768506081,0.0
3.544183,1.2089698741534098,-1.7325748575081974,0.0
3.552483,1.127494386859012,-1.797763048794784,0.0
3.5607830000000003,1.0688449697273728,-1.8912973676063518,0.0
3.569083,1.0364579271879957,-1.9592228917097547,0.0
3.577383,1.0400308326624355,-1.9043533935951615,0.0
3.585683,1.0865640458426828,-1.7509723512714073,0.0
3.593983,1.163610996769999,-1.5790796451374693,0.0
3.602283,1.2393897969599341,-1.4639310184518164,0.0
3.610583,1.2905786787306048,-1.3522864088744713,0.0
3.618883,1.3366307979900667,-1.218092113277131,0.0
3.627183,1.3886816431353814,-1.0547377689003938,0.0
3.6354830000000002,1.4284498938440866,-0.8861812983341215,0.0
3.643783,1.4195183738509858,-0.7449893841970697,0.0
3.652083,1.3678660021990492,-0.6899131999305455,0.0
3.660383,1.2933212187492646,-0.8008469024608089,0.0
3.668683,1.2169380846574072,-1.0072301791367653,0.0
3.676983,1.1447191071083724,-1.2032193432961633,0.0
3.685283,1.091131587610263,-1.318545936780894,0.0
3.693583,1.0742398632307737,-1.434422649016883,0.0
3.701883,1.1028498599352816,-1.573198880615783,0.0
3.7101830000000002,1.154260399492404,-1.7024230775681959,0.0
3.718483,1.1821286151988852,-1.800908772623285,0.0
3.726783,1.1683716385587737,-1.8632432962861079,0.0
3.735083,1.1177268795661957,-1.884462194449875,0.0
3.743383,1.0392952388981023,-1.8445328604678561,0.0
3.751683,0.9280334710457456,-1.8403666700389691,0.0
3.759983,0.8086021873581408,-1.9007467904304491,0.0
3.7682830000000003,0.7125787915376318,-1.990396671866712,0.0
3.776583,0.6626312121958882,-2.027391751206025,0.0
3.784883,0.6536035939070464,-2.0549075591911885,0.0
3.793183,0.682457961261784,-2.1452175438319134,0.0
3.801483,0.7518491091656572,-2.2816806652656765,0.0
3.809783,0.8568749813482233,-2.413376410718646,0.0
3.818083,0.9710260810937066,-2.500856381856442,0.0
3.826383,1.0655755954423374,-2.5731876210914266,0.0
3.834683,1.1440434751732742,-2.578714933902568,0.0
3.8429830000000003,1.211427398944408,-2.4893042534312717,0.0
3.851283,1.2514851778398979,-2.2989167456580235,0.0
3.859583,1.2303877632449407,-2.059084449424417,0.0
3.867883,1.1476355814281145,-1.794806121121964,0.0
3.876183,1.0211699528050922,-1.5198602954979163,0.0
3.884483,0.8772231816449574,-1.3111172176528643,0.0
3.892783,0.7317816754912698,-1.18769842388116,0.0
3.901083,0.6107273849505463,-1.1019284593408203,0.0
3.909383,0.5471019061500315,-0.9307175304563892,0.0
3.9176830000000002,0.5678516801135851,-0.7183668342470633,0.0
3.925983,0.659817969543522,-0.557253405713852,0.0
3.934283,0.7707526063636143,-0.4726842295759182,0.0
3.942583,0.8657098003531043,-0.3825502245926939,0.0
3.950883,0.9478671196767501,-0.24805388812099985,0.0
3.959183,1.0379205117665806,-0.11352114064967106,0.0
3.967483,1.1417942019816363,0.03760465505405153,0.0
3.975783,1.2748422069173548,0.18745536951166952,0.0
3.984083,1.4356197672220063,0.30390305027068365,0.0
3.9923830000000002,1.5902723685326063,0.32740419362898554,0.0
4.000683,1.6833611591365607,0.3346391098846191,0.0
4.008983,1.7037071817362541,0.379662575050254,0.0
4.017283,1.6899015300440332,0.42267912792020423,0.0
4.025583,1.6860157385272843,0.38817742412293443,0.0
4.033883,1.6903518232042787,0.2805434771847648,0.0
4.042183,1.6732919179409915,0.1856847663606498,0.0
4.050483,1.6305187575975801,0.10356913043542079,0.0
4.058783,1.5769323181755404,0.023285075332015154,0.0
4.067083,1.5137439481414188,-0.08282470873179332,0.0
4.075383,1.4246872346211297,-0.19010312638040686,0.0
4.083683,1.318328013819751,-0.3180955592117469,0.0
4.091983,1.2113102360232693,-0.4773686067995793,0.0
4.100283,1.1136316186778032,-0.6270168551131833,0.0
4.108583,1.0164702579691844,-0.7320033408574015,0.0
4.116883,0.9130382252267162,-0.7964462650598323,0.0
4.125183,0.8012750204002612,-0.8916167852912392,0.0
4.133483,0.6935585485829947,-0.9759149557736793,0.0
4.141783,0.5957444376900527,-1.0217174299078335,0.0
4.150083,0.5057883106123371,-1.063204659103048,0.0
4.158383,0.4361822672355129,-1.2039510491552996,0.0
4.166683,0.4051893812936329,-1.427881786072539,0.0
4.174983,0.40137722287993083,-1.6392574152684054,0.0
4.183283,0.38637551307688556,-1.8121626861679054,0.0
4.191583,0.3531408366774327,-1.9328291411856502,0.0
4.199883,0.3262650924048476,-1.9780432621856103,0.0
4.208183,0.3283428040035865,-1.8884313719030459,0.0
4.216483,0.3406512848695058,-1.7403390907772704,0.0
4.224783,0.33215169607859507,-1.579909306613559,0.0
4.233083,0.2899621330736484,-1.3754748591339099,0.0
4.241383,0.22975763170019192,-1.0556338567390864,0.0
4.249683,0.16342442314884487,-0.6677935773704253,0.0
4.257983,0.10423769507465797,-0.3450526349786885,0.0
4.2662830000000005,0.08153287450868696,-0.1613878637612885,0.0
4.274583,0.12049207798015438,-0.17877126515901964,0.0
4.282883,0.20497080080235586,-0.41460766981347674,0.0
4.291183,0.2958414565254439,-0.8631675753572249,0.0
4.299483,0.38666966910641376,-1.3691771983993348,0.0
4.307783,0.491446233304609,-1.7783670954508037,0.0
4.316083,0.6079628805160757,-2.0405531041187817,0.0
4.324383,0.7023433719233779,-2.2079408161760226,0.0
4.332683,0.7488204114299459,-2.3181550466887653,0.0
4.3409830000000005,0.7482640880919003,-2.325094631948547,0.0
4.349283,0.7333061682440674,-2.222420715681078,0.0
4.357583,0.724414948478008,-1.9850953778442368,0.0
4.365883,0.7176653610538277,-1.6193541700789094,0.0
4.374183,0.7058111540779339,-1.1272275530434306,0.0
4.382483,0.6944621457350981,-0.6516468392233163,0.0
4.390783,0.677663532011423,-0.3385632476383885,0.0
4.399083,0.6467757094609273,-0.1902843618850696,0.0
4.407383,0.6202249355351839,-0.0955303806463863,0.0
4.4156830000000005,0.623037982923013,0.03087476936656472,0.0
4.423983,0.6494988141235064,0.1540004254893177,0.0
4.432283,0.658224247900855,0.27118382252282713,0.0
4.440583,0.6263901607714026,0.3270740223031625,0.0
4.448883,0.5732734020313242,0.288174292042528,0.0
4.457183,0.5444441722633703,0.14027528392638067,0.0
4.465483,0.552244616808263,-0.024063082851909334,0.0
4.473783,0.5875629028813119,-0.15842912404049278,0.0
4.482083,0.6458900678769401,-0.3068315717333375,0.0
4.4903830000000005,0.7303464073548154,-0.49081876508586353,0.0
4.498683,0.8179481069637827,-0.6871097264578909,0.0
4.506983,0.8788486856233813,-0.8497900405296948,0.0
4.515283,0.9120028737176941,-1.0405092299117327,0.0
4.523583,0.9389938139308884,-1.2720885086632148,0.0
4.531883,0.9766498211400961,-1.5105518778844222,0.0
4.540183,1.017012188211687,-1.6807434772010923,0.0
4.548483,1.0449277843993292,-1.7712875778219093,0.0
4.556783,1.0460398779635054,-1.7836007402701795,0.0
4.5650830000000004,1.027713581294283,-1.6652317451809768,0.0
4.573383,0.9958019473892284,-1.4260539179747054,0.0
4.581683,0.9568806489592976,-1.1457340938636886,0.0
4.589983,0.921825688357178,-0.9425008538179915,0.0
4.598283,0.9116256327373925,-0.7545469325636179,0.0
4.606583,0.9134113439812349,-0.5046081006422539,0.0
4.614883,0.8869089356806578,-0.21174435848953893,0.0
4.623183,0.8101905529536102,0.007032237178614939,0.0
4.631483,0.7050797243169695,0.0990181858350627,0.0
4.639783,0.6110103143096063,0.07622543960577828,0.0
4.648083,0.5491741069714949,-0.09901833135121295,0.0
4.656383,0.5279071730871648,-0.38657553502252684,0.0
4.664683,0.546785627013538,-0.6900736498253168,0.0
4.672983,0.60746267826289,-0.8856859146592935,0.0
4.681283,0.6798569096723055,-1.0242217337796125,0.0
4.689583,0.7290407310040932,-1.1626659108560928,0.0
4.697883,0.7472314578203109,-1.280044150739775,0.0
4.706183,0.7688373317964928,-1.307314080505131,0.0
4.714483,0.8104301581370155,-1.2416121905365545,0.0
4.722783,0.8617442128119717,-1.1413329286860014,0.0
4.731083,0.9055954536112464,-1.0099679233370864,0.0
4.739383,0.9382530512958794,-0.9090041448117906,0.0
4.747683,0.9687405241335597,-0.9052603956962478,0.0
4.755983,1.0041060344917094,-1.0606611882963746,0.0
4.764283,1.0493088059886548,-1.3104845952039703,0.0
4.772583,1.1028799859334404,-1.5780596182940891,0.0
4.780883,1.1749307873088448,-1.835203941380878,0.0
4.789183,1.2530705131353002,-2.0671025170113224,0.0
4.797483,1.3093285015395824,-2.245084648936493,0.0
4.805783,1.3179993640396164,-2.2974709507920776,0.0
4.814083,1.2942595250955182,-2.258559402778141,0.0
4.822383,1.250558947890002,-2.153640533564856,0.0
4.830683,1.1815138678614465,-2.003001546426978,0.0
4.838983,1.083894128064587,-1.7956530100157924,0.0
4.847283,0.989903888888992,-1.6098017058031688,0.0
4.855583,0.9405267451202011,-1.5072826172550975,0.0
4.863883,0.9384334435682038,-1.4268296750744356,0.0
4.872183,0.955348374623691,-1.319529824524107,0.0
4.880483,0.9605891929885789,-1.1998835185397256,0.0
4.888783,0.9591205045275519,-1.1538308031766533,0.0
4.897083,0.9531834275905025,-1.1469580037183564,0.0
4.9053830000000005,0.9431239349317131,-1.1601775635524625,0.0
4.913683,0.9329111887192167,-1.1456260180162106,0.0
4.921983,0.9479349225460005,-1.0263566965266853,0.0
4.930283,0.9785125030523049,-0.6867942881772535,0.0
4.938583,0.9867183101951722,-0.13228460826550764,0.0
4.946883,0.9429334599512929,0.44349468336260095,0.0
4.955183,0.8593775760720207,0.8797893272974586,0.0
4.963483,0.7744141338845407,1.106277543130824,0.0
4.971783,0.7170350319466721,1.1606665741303033,0.0
4.9800830000000005,0.6910193577155902,1.0346201474388388,0.0
4.988383,0.6777905937917507,0.7903268333485588,0.0
4.996683,0.6755595800714385,0.532029928858899,0.0
5.004983,0.6730901421688273,0.3395101272478942,0.0
5.013283,0.651942669205375,0.21103573392486893,0.0
5.021583,0.5957204763640407,0.09718851284362387,0.0
5.029883,0.5324043171839046,0.0278159585001274,0.0
5.038183,0.485407413320912,-0.005515107086193044,0.0
5.046483,0.4551861893778417,-0.0075035297419207,0.0
5.0547830000000005,0.42476509558019593,0.00042365963118931593,0.0
5.063083,0.39585372526528634,0.09059522013462885,0.0
5.071383,0.38012961088776265,0.25075672226776463,0.0
5.079683,0.3762001410616206,0.33308407424852987,0.0
5.087983,0.3782756983610098,0.2148978104238553,0.0
5.096283,0.3885381128562111,-0.06786290442396045,0.0
5.104583,0.432139201639705,-0.3500340174817273,0.0
5.112883,0.5049478658027804,-0.5767052885714492,0.0
5.121183,0.5858676171119428,-0.6887671591007928,0.0
5.1294830000000005,0.6585936957005144,-0.6493203751286958,0.0
5.137783,0.7471799283767998,-0.4275571407836105,0.0
5.146083,0.8612819983365583,-0.12717020678691193,0.0
5.154383,0.9899650818209897,0.16417191368286657,0.0
5.162683,1.1054704485976459,0.4336793018365081,0.0
5.170983,1.1843364551845013,0.6443605373945356,0.0
5.179283,1.2110008167174513,0.7285363665149199,0.0
5.187583,1.1892329437587443,0.6253459853575128,0.0
5.195883,1.148217635999952,0.4082142102001751,0.0
5.2041830000000004,1.1196424389423845,0.11220065409520279,0.0
5.212483,1.133516315806861,-0.24827071987885888,0.0
5.220783,1.1748271533341326,-0.6736186767768402,0.0
5.229083,1.1994078755233548,-1.093193259817157,0.0
5.237383,1.1649331232607663,-1.4263685871171474,0.0
5.245683,1.096886785476697,-1.6555442563311065,0.0
5.253983,1.0419214361875073,-1.772333162078558,0.0
5.262283,1.034808637711066,-1.8111822196033882,0.0
5.270583,1.0810695734231703,-1.7872599534517402,0.0
5.278883,1.1889555540239634,-1.7751899094916488,0.0
5.287183,1.3557079076884666,-1.771350912803877,0.0
5.295483,1.544701058360893,-1.7335510470049333,0.0
5.303783,1.7038936730408731,-1.640566901534978,0.0
5.312083,1.7986531956760305,-1.5383339686520812,0.0
5.320383,1.8465474027426838,-1.4541304692841566,0.0
5.328683,1.8656109697214258,-1.3045146415989088,0.0
5.336983,1.867922553831902,-1.082841034044374,0.0
5.345283,1.8516926596279126,-0.829805483334548,0.0
5.353583,1.827994526134137,-0.5952533996276961,0.0
5.361883,1.7716973543220442,-0.31250702203565217,0.0
5.370183,1.6440056149354256,-0.0017838591931559344,0.0
5.378483,1.432197485196518,0.24271614895165644,0.0
5.386783,1.1824257964763083,0.3665620373521277,0.0
5.395083,0.9720499918288498,0.3987093028642847,0.0
5.403383,0.8576055521357292,0.3711167421797818,0.0
5.411683,0.8402514565396528,0.24927726928761917,0.0
5.419983,0.8659411500020652,0.10961786715671584,0.0
5.428283,0.8987542167442263,0.06033677482818554,0.0
5.436583,0.9203065335815629,0.14994196903720935,0.0
5.444883,0.928482973527605,0.26024322166928077,0.0
5.453183,0.921272217505898,0.3095422570652972,0.0
5.461483,0.9305767078910435,0.3284960154458313,0.0
5.469783,0.9696232843819304,0.35128539431561245,0.0
5.478083,1.0125155038734595,0.36600457927567964,0.0
5.486383,1.0050543833949965,0.32232513429548887,0.0
5.494683,0.9292025291536588,0.24430132325575654,0.0
5.502983,0.8177621976187357,0.08804113897238793,0.0
5.511283,0.7151919602614558,-0.218174036405635,0.0
5.519583,0.644367202950696,-0.7161733711112988,0.0
5.527883,0.5978178105288691,-1.2750306977750756,0.0
5.536183,0.5772930933016303,-1.7135394754215874,0.0
5.5444830000000005,0.5679648280078224,-1.9651977790654578,0.0
5.552783,0.5516568973846222,-2.0208574246460778,0.0
5.561083,0.5148649146048236,-1.9119529977558334,0.0
5.569383,0.4847035883935469,-1.670421361405175,0.0
5.577683,0.47490584667501756,-1.4282679656710733,0.0
5.585983,0.4753318258515171,-1.203325048825133,0.0
5.594283,0.4580141422094993,-0.9354323165459929,0.0
5.602583,0.41145657138385117,-0.5809003519082309,0.0
5.610883,0.34612858950840786,-0.23596791861896976,0.0
5.6191830000000005,0.28007818628582337,-0.0046733428505126295,0.0
5.627483,0.22293426029719954,0.11259082367903173,0.0
5.635783,0.167926239737882,0.12508344408794186,0.0
5.644083,0.12672101563662386,0.08039445051803318,0.0
5.652383,0.10298205576502828,0.02247012865193615,0.0
5.660683,0.08926823724836797,0.03503757279850234,0.0
5.668983,0.06513366162110135,0.08619549994817344,0.0
5.677283,0.04279141769667871,0.10958257263313886,0.0
5.685583,0.027484830324436604,0.07370165071299331,0.0
5.6938830000000005,0.005350511030514871,0.013607013305487026,0.0
5.702183,-0.04795084386318038,-0.04615349164340882,0.0
5.710483,-0.11726273073934412,-0.16930003488474166,0.0
5.718783,-0.15440306918580293,-0.3679863235910822,0.0
5.727083,-0.12378606518513458,-0.6220104709993128,0.0
5.735383,-0.027670611921560728,-0.8647151548578175,0.0
5.743683,0.10025530220885404,-1.1092340917294332,0.0
5.751983,0.23854636360363646,-1.3371407038180763,0.0
5.760283,0.35948814173276045,-1.4960376860305642,0.0
5.7685830000000005,0.4445145134869559,-1.558911989426098,0.0
5.776883,0.49054121297928854,-1.5346024061515877,0.0
5.785183,0.532267637581638,-1.4313871055813894,0.0
5.793483,0.5822809790555108,-1.1653941440346423,0.0
5.801783,0.6216624964533335,-0.758804864082077,0.0
5.810083,0.6130267425803748,-0.28805303651547254,0.0
5.818383,0.5407941282944617,0.15176632751542923,0.0
5.826683,0.4187926442468901,0.5772875339391308,0.0
5.834983,0.27986769337566586,0.9589828197682402,0.0
5.8432830000000004,0.15723020284726885,1.2147156438476747,0.0
5.851583,0.07011209736294965,1.3231091662466419,0.0
5.859883,0.04352193756340994,1.3231055359830344,0.0
5.868183,0.07838383989213682,1.2677816778562563,0.0
5.876483,0.14654325538630908,1.1324722782840273,0.0
5.884783,0.20101838356826773,0.9774841466170383,0.0
5.893083,0.23996191965485947,0.8590692129255716,0.0
5.901383,0.2836760176783122,0.7977184443299641,0.0
5.909683,0.34982278235438224,0.7344683273732356,0.0
5.917983,0.4320338843999645,0.6613854989719775,0.0
5.926283,0.5276688567107035,0.6363334715094072,0.0
5.934583,0.6353461296725897,0.6680197718480284,0.0
5.942883,0.7404907695144256,0.7365753450325685,0.0
5.951183,0.821536885400528,0.7809069652044885,0.0
5.959483,0.8727230459265665,0.8076439838018243,0.0
5.967783,0.9299351252708077,0.7782713842245123,0.0
5.976083,1.0222321369854175,0.6560823616671871,0.0
5.984383,1.1457091199148322,0.42631842454918256,0.0
5.992683,1.2673628056205932,0.13771496795416838,0.0
6.000983,1.3831041460655045,-0.15988024711112778,0.0
6.009283,1.5007612745627756,-0.4923444478117894,0.0
6.017583,1.6297716871264782,-0.8144475963826989,0.0
6.025883,1.7615824272958158,-1.07786443630369,0.0
6.034183,1.8803639579795148,-1.24348973576436,0.0
6.042483,1.9691450642664008,-1.388580295132088,0.0
6.050783,2.025095221854076,-1.5100551965067013,0.0
6.059083,2.053326681032887,-1.5602096952251854,0.0
6.067383,2.0604496551600815,-1.5202402970549218,0.0
6.075683,2.074287920185892,-1.4054856483552933,0.0
6.083983,2.114433795749338,-1.197448008305416,0.0
6.092283,2.167572556140947,-0.8263693341154401,0.0
6.100583,2.1921400615118114,-0.37777082619955193,0.0
6.108883,2.1865616755499593,0.014544663498497201,0.0
6.117183,2.1777403965081916,0.23915151810024476,0.0
6.125483,2.187713508668858,0.32134442041942013,0.0
6.133783,2.201572955173052,0.28325945862116825,0.0
6.142083,2.2016543933502444,0.1487669335853663,0.0
6.150383,2.186074322441278,-0.015756120931831735,0.0
6.158683,2.1598496932789306,-0.14865798220681517,0.0
6.166983,2.114579833489364,-0.21804624555610097,0.0
6.175283,2.0408405126628337,-0.27940613025656985,0.0
6.1835830000000005,1.9624541936344126,-0.30648414237761323,0.0
6.191883,1.915240812259649,-0.2553273228487304,0.0
6.200183,1.9140225621185347,-0.08877569052401911,0.0
6.208483,1.9341497129996226,0.14217136031471642,0.0
6.216783,1.9487200644760168,0.40423039575137604,0.0
6.225083,1.9345218645267341,0.720590332550255,0.0
6.233383,1.8916478692885668,1.0520942355119567,0.0
6.241683,1.8381228986122415,1.33528457972591,0.0
6.249983,1.8021443509320112,1.5007874685959584,0.0
6.2582830000000005,1.7917875590780108,1.6110302078707173,0.0
6.266583,1.794422869877713,1.6774283206842675,0.0
6.274883,1.7783834849422033,1.703771215184884,0.0
6.283183,1.7146583694535664,1.6912475987037008,0.0
6.291483,1.6171439629183857,1.6820696592678777,0.0
6.299783,1.5347192861763728,1.6605395292478078,0.0
6.308083,1.501759091273905,1.5563472822719482,0.0
6.316383,1.5055271486272428,1.413669219366563,0.0
6.324683,1.5265259834842484,1.312113322036963,0.0
6.3329830000000005,1.5498732763801517,1.3182909023732179,0.0
6.341283,1.5671798710632059,1.3682745184510425,0.0
6.349583,1.5624359168524982,1.4208587054668607,0.0
6.357883,1.533615068763703,1.4116971327818315,0.0
6.366183,1.496838776251347,1.295926890437658,0.0
6.374483,1.4801834923161636,1.0966126625306085,0.0
6.382783,1.488459216121824,0.9147100878860306,0.0
6.391083,1.5017910040635414,0.8547946691613434,0.0
6.399383,1.505422589982371,0.8626602453641721,0.0
6.4076830000000005,1.4987142309963184,0.8440461464173712,0.0
6.415983,1.4861031326616443,0.7107386462260045,0.0
6.424283,1.474559003054551,0.4823725075517204,0.0
6.432583,1.4862258961670392,0.1845231949237936,0.0
6.440883,1.5274267531597006,-0.12846215983079343,0.0
6.449183,1.5806325464844928,-0.35984662135154066,0.0
6.457483,1.6107228811121783,-0.4690062893738558,0.0
6.465783,1.5984594590109293,-0.5196519095639023,0.0
6.474083,1.5460730521502957,-0.6628737040369033,0.0
6.4823830000000005,1.4792764510189405,-0.8764258875970112,0.0
6.490683,1.4102959023174995,-1.0686914295347374,0.0
6.498983,1.330382879980739,-1.170673951896508,0.0
6.507283,1.2389662235677625,-1.2194658335476891,0.0
6.515583,1.154206054422656,-1.1867348240368047,0.0
6.523883,1.0798977527298312,-1.0226353427840307,0.0
6.532183,0.9974668753126248,-0.7884576406618806,0.0
6.540483,0.9075400482513754,-0.5672586585730467,0.0
6.548783,0.834444861762214,-0.37120948838047496,0.0
6.557083,0.8043925722177154,-0.12362807751785868,0.0
6.565383,0.811130529442279,0.11063986740043037,0.0
6.573683,0.832174672524418,0.24194589199787203,0.0
